[Sokoban Database]
. $ .!# # !. $ .! $ $ !.# #.! $ $ !.# #.! $ $ !.# #.! $ $ !  @  ;W. Ross Brown;00H212255334C341E300D2C65663C1C3442652170C20433550C3413350C300D26113341C31122600C30022611334306115316
#  .  ! .$@$. !  $#$  ! .$ $. !#  .  ;W. Ross Brown;52C0D311241566047720035350221211311242413303042215
##.##.##.!## $  $  $ !# $  $  $  !@$ .$ .$ . !##.##.##.;W. Ross Brown;52571525715257112247060470604706
.G#.!C $.D !$# # #$# ! #@# # # ! #$# # #$!D .$C !.G#.;W. Ross Brown;2200D7D1D2C4C1D300C6C311D2D1337700226C344D21550D311C26E04D35C0C26C5
E# C# C#C D#C !E#  #  ##  #  ##  !E#E ## C# ## !E# # # ## C# ## !E# C# ## @ $ ## !E# C# ## C# ##  !F C#C .C#L ! Z# ! Z# !C #C # C#C #  F# ## ! C# #$# C# #$# C# # #  # !C # # #  ## # #  ##C #D !## # # # # # # # # # # # #  !H .#J .#C ## ;W. Ross Brown;033C0D2D0D3E0E3113311D211C7C200D3155E02200E2E1D2D1D3C1E2121131C3C4C1C202003033772D133K1E3C03300220033H0D211C7C200D31F5
#.. ##C !..*$## $ !D.C # !.$@# $ $ !.D#$ # ! $D ## !#  ##$C !#$D $ !#C ;Mic & hir (G4B);21135212211F303D43006522C16602D0C35533C56C1F20033E4E12211F3C0C6D3C022550033C12113D4306C126E0226D131C713C4300263311211D202C022117200330C35C311211D202443412607072D1313166D4346D1D3C1C244306C1C20077E46113C12211C304306C12242077C42003316D1211330430612D4306D1E300300C2C5C033D52C612D4C1E3C0602C50033C12C612C411D3113D4306602C50033C12C61244
##C !#  # !# $$.!#  #.$@!## ..$ !C #.!  $$. !#E ;Mic + Nakamiya (G4B);41344C3C0221255C30063112441122007220221C7116641E3C065531C6007211C3C025C2022171177006025D3002533C124466117200C3C124C211344C3002531663002003C53160022602212117722003750C70355
G ! #$#$# ! $C.$ ! #.#.# ! $C.$ ! #$#$# !F @;Mic (G4B);00663311224122441122007200772200335033550033116
C.#C !@..# $ !  ##$  !C $C !# $ # !#$C# !#E ;Mic (G4B);33115561134C3D0D602211342071E3D1C244341211C3D02D6025D3112430663066533C12112207713D430C633C1212207713C43066
#C ! C.  ! # #  ! C$ !# @  ;Mic (G4B);663311C20200303353C1C20411C30066353166124
@G ! #D$# ! $D.$ ! $D.$ ! $D.$ ! $D.$ ! #D$# !H ;Mic (G4B);C3550035500C311663316316633C122441124124411C200772207207207722003350C35033E16311E24
.. !..$!D $@!# # # !# # $ !#  $  !C#  ;Mic (G4B);C4C1C3030C6330022615C0221174D311C241C3002266124E3D1C2C4C13343C02266D31166311220441C300226
#. $ .!  $.$  ! $.@.$ !  $.$  !#. $ .;Mic (G4B);3534460665255772113474
C !@$$!.#  !..$  !.$C !C#  ;Mic (G4B);33153420C211771744C133061244224207
 #C ! @$ $ ! $#.# !  . . ! $#.!F ;Mic (G4B);521C71122420700703C5C03316025
#D ##.!  #C #.! D$ #.!  #  ##.! C$ D.!  # ##  !# @$ !##C ;Mic (G4B);020D21211317707D5C0C2072200303316303316E531D6C3G0221703F531C633F022557200331D531663D0D200C703F5316D0C217703003313112466C5E03353166300221C50220720033155
#  #  ! $D !  ##  !  $  !#  #* !##$#. !##@.. ;Mic (G4B);112C61220C704117133C06606550C3C1220713422661220E722D022C5C033D121220D7C2C0703C50022C137
C#  !E !  ## !# #  #  !# #E !#$.#$##  !#..$E !##@ C#  ;Mic (G4B);20D602C521C703C5217713306C043060E2C1C372C171330600C41122C1713E4
#C !# # $ !# $ # !# # $ !C $$ !C #@..!D#C.;Mic (G4B);1224746311330612200352177035220043002D5C0D211377C200D31521721224133772D0D211C7C200335033155217C20077200331557502217
G#  !D $ @ .!  #$$# ..!  $  $ #.!#C $# #.!C#$C #.!C#  C#.;Mic (G4B);044771602D521E7C200C300C602D521D72200341330026602D521C72003C04350060221F52177003E0602F531122070D30030D6300221E521700D300C602D5
  @ ! $  !# #$! $# !  $ !D.;Mic (G4B);0035377035E2113C74411C2420D7207
C .C ! $ * $ !# C#  !.*C#*.!  C# ! $ * $ !C .  @;Mic (G4B);D0243C1244300661703552113112441261C20035722C035521177061244300200355
#  ##C !  $E ! $# ## # !@$ $ $C ! # $  #$ ! ..# #C !#D. $$ !# C.#C ;Mic (G4B);3311250300D21553717420C703502202255002217211371342077002255022113722552113441334437704306C122460C7C20221177E133061C306E4F1C2C4113713D4224112411220443722420770355772502022113717724207
C #  ! $  $ !  $ $ !#$ # @$ !  $ $ # ! $ #E !C ##..  !## #C.!## #C.!##  .;Mic (G4B);D303300C20022152612521G71342071G2003521F7134C2066122003521E7134121C24133C0C21E7220C200335521C720200330602D521703550221137134207720202002207202217C521D7035502211371342070202003002D52170350200C2003D521D750221137134
C#C !C#E $ !C# $ #$  !E# #C !C $C.# !  $$C.# $@!C #C.#$$ !C E#C ;Mic (G4B);3300D6122D42003521E7D200352E1330612D4C7035C20025217C1F3112430E612D4C717420447002D5744D124220025217C1E3112430D612D4C713C4255220025217C1330612C4C7035C2002521D7E0331602D5C035033166500255
##  ..! $ *..! # #.!  $ $ !#  $$ !C#  @;Mic (G4B);224C200355331330D6003750C215337133063061C60033531663C03553166D02255
##C !## $$! $C.  ! $.*.$ !@ C.$ !##$$ !##C !##C ;Mic (G4B);250255221174207117113346124334330065316
#F !#$  $  !# $# $ !  @$  ! D$##  ! #C D.! C# #. .!E #C.;Mic (G4B);6030D3D12200663311664703D531122077020033D0C2C521703C53112207C022161220720035C703D5217742C0E2113420D703C571122071342C0D2113420C703D5217D0D20200C7035502502257757200353E5C0260703D500221220C70355C0D2521D7035
##C !## # !.C .! #$# ! $@$ ! #$# !.C .;Mic (G4B);506600D3D126007C200D3155022412200377C2D12200721133044133116
C#E !C# $ $ ! $ $ #$ !  $  $  #..!C $$# ##. !# #C @ C.!# D#$#  .!#F #C.;Mic (G4B);00660430C3E163E0C215311C531122071342F0221703E5711220770200221C20034C703E5316C022411C2C0337703F5617700200221224C7200331D5C0D2420C7002531703E53116607C0D200C7D022C500703C53E5356C02200703F5C0D200C7D20C70353E5002200703D5
D #C ! #  $C !  $ ## !  #$#C !#$C $$ !# C# # !  C# $ !.  @# $ !.. .#C !D.;Mic (G4B);0022611664221C7202200335E7E252155211343307044126003C703355217024C2D12113E4122003E7035E2F1D300226C311D20D4122003D7E21221C7221521C703044122003C70775524C2D12113E4122003D7134D2F1C3430C63311C20D4122003E7D2F13343066311220D4122003D7
C #C ! $ #$$ ! $D. ! $.$@.!##. $.$ !# D.$ !# $$# $ !#C #C ;Mic (G4B);133D03316316616411C311224433161241244220075211220720770375600C20033552207035035
E#D !E# $  !D #$ $ ! $E # !# D#C$ ! $ @  $ $ !C C#  # !##H !#E !#E.!#E.;Mic (G4B);033E122413311224C6422003753750750713C4300C2115C0300255C31124D1C20722C4200C713C7D2003521C703C5C03C5221211220713D4C1D2C0420C713C7D2003521C703550035522112D12244207713D4C12200443770352C121D2E0370352177137002552F1C2422424207721E713D4C1D2D420C713C7D2003521C71342071122C1E21221D74122003C713D4F122G43771341221134121D2E03703521C7217
#D !# # $C#  !  #G ! $ $$#  #.!  $#  # #..!#  #  $ #..!#  # # $#..!#$$ $ $ #..!#@ ##D ..!H#C ;Mic (G4B);1615C2642E521E7D2F0221703E521D71C3C0260712C6025521C722E033135003353D531D6C3C0220703D531C633E020D20C2003303316552D133C703C531663E02C030C61703E521703C5316E020C2602E521772F022003703C50C703E5217C0C2602E5217F03C03521C703D531C500220703C5
@H.! .E#$ !#.#C # $!#C $ #  !# $#$C# !## #C # !#D $ # !# $ # ## !# C# $C ! $  $E !D #  ;Mic (G4B);1C3112113C470C602G57177066133E70300226C06602552113C4C311263300220C602E5D0C3112113C411C31124D3112430C60663300220C602D5C0C3112113C411C3112430663300220C602C500C3112113C411331C3D13C4306443006D5C612430663300220C602550C3112113C4C303722D1331134306C03002E5C6124306633034C20C6025C3112113C4C3077211211331134306C03002E5C6124C3113430D60663300220C633112113C411C3112430663300220663112113C4306
#H !# $## $$ !# $C # $  !# ## $C # !# #  C# # !# #$## $C !C $  $  !C # @#..!G#..!G#C.!G#C.;Mic (G4B);25257C0443002G525D7035G2611C341C20033D7220C750C2F0F2G1I7I207200355003004113C561F7E2C0C2C070D7D212F1F7F03002F521122D020420D7C2D13C1330C722E03002F52177217D2C0221521F7C2D03072122C0D31D5217
##C !##.$.!  $.$  ! $.@.$ !  $.$  !##.$.!##C ;Mic (G4B);35330025220700252522113417113344661134
##D !## ## #  !# $ #  $C ! $  # #D !  #C #  $!  @##$##$ !#C$E !#C. #$$ !#C.#C !#E.;Mic (G4B);C712124E16602522070022C03707033117713311211612E430033C50220703552212D1D2C0337C2C13306124411D30044122002200303311C703521212411220022022C13D7C2E13443316612D411D3004412200220030331C7C21C71212430022177112C1330612D43002202217717207750E2122C13D7C2C13306124411D300C470022170350E2122C13D7C2C1D300C41122002420D7217
C#  !#C $.. !#@#$#.. !#$ $ .  !  #$ #  !E !C#  ;Mic (G4B);71C52113306E0703C56300221C522113413306E0221155D033116D3166025C022155
E ! #C !C $ !#$#$ !#C $!##$#. !##  ..!C#$#. !C# ..@;Mic (G4B);20220C6413306642211743316022C033550022C137133C063C1330063C133006311C20C2022C03353353355002256177177134C20200331522C022022D1E71772202003315E207713317C02252177200331522C02255220711D72C0225521C7
##F !## D# !##$ C# $ !#C @E !#$#$D#.!# #D #.!D #$ #.! # $C #.! ## #  #.!E $ #.!E#  #.;Mic (G4B);077C1E306E0C2113533C1D2C022007722F1C2E03713F1243E02022E13722E03313C1521G7F2E033C1D3F0C25C2F521F7E2G0C30C3C122C6E3C0C21C21E521E7D2G0C3531C63300C21E521D7C2E033C133041133063002D63300C21E521C722E033C13344133002D63300C21E521772E0D31161244133002663300C21E5217
C #C !G !#E$!#@.$. !##C.!C#.;Mic (G4B);63131124647C16422113420C700C200352175C7200652200352177217721122077
C !@$D !# $#$ !# $C !  $#$ !.# #. !  .*.!  .. ;Mic (G4B);21C75C700225C2D1D303C43521121220447722C1330304300655C21177221220C7C200E722066122003521E7
## E. !#  #D. !#  D# !# $C $ $ !#$ $#  $  !# $ ##$# !# #G !  #$E#  !I @ !C#  ;Mic (G4B);220224C2C0200337C2E1D31124306631C3133H0C2661C2F13C42C0C3C150355663E0C2F1344133113433006602535663E0C2F134330C3C02633E1260D2E030771D531C612D4C1C3F0775602E531C612C411C30C3C06602D531C612441C3F0337703C5D602D531C6124D3133133D0430E602D531C6C311243066
F#  !C#D $!  $$#$  #  !G $ $ !##$# #  #  !##C #$ # !E# @##  !D#..*D !D#C.##  !D#C.;Mic (G4B);7C1C21220D713D4207174207112C1D2043077212211D30042071341C21C20D7212211D300420771G2C0743C50022C12177075500D7C1C21220D713E41F20720030300255311521D7212211D3004D202200703553300631122521D70721212211D3004D2C02003D521D7
#D #C !# #$ $  $  !  # #$D# !  $ #C ## !#D $$ #@ !D#D $  !D#  C#. !G#C. !G#D.;Mic (G4B);3442200750033160253D521C20420034C703D5C0D21211311C30771344122D0221703C5C0D21211311C307713422C022170355D02C0D211C743C5C21211311C30C713441C20022070C2420C703C53C5022070C21211311C30C7134D21C200D420C7C2003303553C53C5C0D2E1C30C7220022070C2003703C53C5C0D2E1C3077200220703C5C0D2E1C30721C7
C @C ! #$.$# ! $ . $ !  #.#  ! $C.$ !G ;Mic (G4B);C133441122C03772113133063D06155D022550022117177C217211330411C3002426C1334411220713430063002500221507035
#E !# $@  #C !#$# #  C.!  # ## ##.!  # ## ##.!  $$ #  #.!#$  $ $ #.!# ##  $ #.!#  # $  #.!## #  !## ## !##D ;Mic (G4B);1131C3134133060035211220C202002003770331711617711D6D3002C020221C2D133C521F7E2D0200337713531D6C30020D2113C521E7D2D0200200C3033153C531D6C3E020221C2D133C521D7C2D0200C3703C531D6C3E020221225217113C521C722D0200D703C5C3066C1342D6C30420D2113C521772D02D033703553C50C31661D6D30D3C0C20C6022122D13C5217D0200C3713531D6C30020D2113C5C02D033703553C531D6C3E0E2D135500200C3703C531D6C3C0E21135
C ! $  C.!# ##. .!# #  $!# # @  !  $ #  !  $$C !#  #  ;Mic (G4B);1602211342C020035D35033165531D6C3D0E2D507533007430D6D315531E602002003C500D311216
##  D. !##. C.# !##$# C# !# $  $C !#@#C # $ !  $ $ #C ! $##  !D #$!C#C ;Mic (G4B);3033C1311660602212211211C300434663D1C2E035E31660C252C1C300430663D1C2E03533C133112430612C430C602C500C31E3002C0221225500335561C602550C31C30E6025D303C0331602C50022163531C6331C30D6
D#  !#E $C !# $C # $ !## E#  !#F $  !  $##$#  ! $F ! $  ##  !#C$C# !# @ #C ..!E#  C.!E# #C.!E#  C.;Mic (G4B);6612D121226024430020035330303356E5D066D153D70355217700G20072C0331155022113D7035C202D0220703F5022113D717200353560C202C0343316602D5022113D703525770D202F035531602D5022113D70352170C202D0C306602F5022113D700C31126025D2161220020030420035C703E5022113D703550E2121220020030420D703E5022113D7035E21212200200207134420D703E5022113F7F2121C2D4207134420D703E5022113E7E2126612D4207134420D703E5022113D7
D#C !C# $ $ !## $C $ !#C C#C !  C$@C$  !  $E $  !#  # # #  !## E. !C#.. ..!C# C. ;Mic (G4B);31163002503033002025500221175C70350202252177202207035521711330433161D244300221703557722521C71121244133007134204C2121C72200C3153160C2C1220713C425311220713441C24770C722420D715D2113420D7C21D2420070C7035D2153420C722115022171C713420C722020C7C20035C211521C71342077202077
C.G#C !C.#F $  !..*C $ ##$$ !#  ##$ $## !## ## #  #  !#C $ #$D !# # #@# $#  !# # #$ $ #$!# #C $  #  !# D# C# $!D # $  #C.!  $ $E C.!C G#C.;Mic (G4B);2261612115C713307717703E02526C0C20226112153D430616430611D31C311E612D430661D3150C3C1C3D1217E0C2022C612D43061241D30E3113G535602522077D2122070020600E3C12607430E612D4306E131377134430E612C411C3C0226C1E31D3C1531660C261220F7E2042077134430E612E4E125E71344D3C15217E0C20E612D4E1331D3420C703F5C02430C612430E612C411C3D0F3I5C2170I2113420K7J2113420I7E2C0D2C521713420H7
D. #C !D. #$#  !C#..C $ !  # ##$#  ! $  #@ $ ! $C# $  !D $  # ! # $##$# !I ;Mic (G4B);3503C433F1E2122070077033C033F1D26124F3F022C122150033C0330022550022570C3H1C260022C0334122C13311612207D4113311D3H0E2171126612C4C133113311612E4D1F3H0D2C12661244113311330331C6311220C4D1F3006633F0D2C126612413311330331C6311220C411F3D022C5C03300D2C12612C4C13D1F3002D6311220C41133033C03300D2C12612441C3C033E5C033D12D6311220C411F3C06020022C126124C3C03311C50033C12D6311220C41133033E022C1266C300703E50033C12D6311341C20C41133033D0221126C1330331C6311220C4D12200721133044
D #..! $ $ E.! $# #. C.!  $ C# !#  $  # !##  # # !#  ##$ $ !# $##  $@!# $C $  !#C ;Mic (G4B);241330600300300C2122020C2113C52170355C37134E2002C0200C3131330C31121126503300300C2121C6330020C2113C52171D37E2E02003E535617002E0331602E531124306D13C42C0334C30C3112112211226C300330030025D606602H5G03353166300221E503550D31330E6C300330430E60253166300221D535F3D430E602531663311C7531E6C3033C430E60C21C500334306602D5
C#  !  $E ! $ # ## !D $C !  ## #$!#$.. $ !# #$$#.!#D.@.;Mic (G4B);122447211330441C26C0371552211C7C2122C0D75D0722022525521D72113704472122006025521D721133047
#E !# # #  !#.$.$. ! $# #$ ! .$.$.!  # # !D @ ;Mic (G4B);0F20033502211370077033E12266C41221171330C30022635033C02215003316
##D #.!C $ $#.!@$# # #.!# $$  #.!# # $ #.!# # # #.!# # # #.!#C $ # !C#E !F#  ;Mic (G4B);21153711E300200D255C211G7435531H6G300H2003521G7035531G6F300G200335022113E7035531F6E300E2D0602D521G7035531E6D300E2007521D7C200200D315535531D6C3D0226611337035531C633D0200D2155022113E703553166
C #  !E $@  !#$##C $ !# C#$# !# C#D !#  C#$  !#D $ $ ! $$## # !D ..# !C#C.  !C#D.;Mic (G4B);3002C0D71311533C06300253D1311226122026C02C0D37703C5311C2004C1C30025C026170355022C1377134420253C1C24437711C2122022C02C0C3C703D5335211C200372211C304C2C4207703D5702022C137711C212202202D420G703D50022C1372211C3044C1C2122007212212F420G703D53C1C244372211C304C244C12206612D420G703D5C0C217D1221713C43722C4703C500C207703C5
##  #..!## $ D.!#  $#.*. !# $  ## ! $ $  # !  ##  # !#C $ # !#D $ $ !F# @ ;Mic (G4B);02C411220220422C5356D0331131C3131124D261244306C0331133713531E6D30020C20022F13441E3002003C531E6D3C0D20022F1342E0C3521C7C0202533113C531F612E420770775521C703C531F6E3D020060252212D15E03033552602C5C03035316602550331C703C531F6E3D02003E531E6
D#  !##F !#  # $C ! $# $# #$!C $  $  ! $ # # $  !#D $$#  !## $#D !C# #@#.!# $ # C. .!#C G.!G#  !G#  ;Mic (G4B);2C1C204C2D030703353C12255372200335D300226C3D1C2411C244370C711224F2D0303033131C500D31C5316025500221C200370C7C200D31E500C241122420770C7C200D3155211330612422420C7C200D31C52113430600C21F2003521E7211330420C7C200D31C561134306D0C202020221717200353D53C122007211330420C7C2D0221703D500D31C5316C0C2C122007211330420C7C200D31D5C0C21E200775022113C72113304E2117700330C7C200D31C500C2C121244207721133042D02255720033155C7C200D31550C2C122007211330420C7C200D300253115D20225022113C7211330420C7C200337035
G#  !##D $  !  $ # #  ! $  $ $ !C $  #.@.!#$#$## C.!#D # #..!## $  $C.!C#C # #.!E# $ !E#  ;Mic (G4B);C30443006E5220D2443350221137711337C02255022003042C502211377117033002250331126022D02207003316E5022113775C30022550033D0206602F5022113771C3D0241311225217022D0377C200C353F50334306602C5D0C633002252D5022113772G025521C5C07035C703D5225C21220D72003002C50221137
##C #  !##$$D !## $ #$ !C $D ! # $$#  !.##@ # !.##$##  !D. $$ !D. #  ;Mic (G4B);77C0D21155C2007722113C13306D313306D4300E21500E3112430663F1C61220D713F4306F1C21D20F713C43C4C12C4E1F2003350C200C35D7C1C21220D713C4344112441D255022113D713D4221600C25F71341211F20420G7C1D20420D7
#  #D # . !# $$ @# # . !#  $ $$ #C.!# # # $ #C.!# #  $  #C.!# ## $C#C.! $C $  #C.! $$##  $  $ ! # C#C # ! # E#$# ! # $E # !C $D#C !##G ;Mic (G4B);034331335313112121134D3003F0200E25D2553313313131125030020202202200D30E3113F1211C261243004C1D30026602550D311C2600E3F0200E21D2113313313D565030D311C26164221703300E3F022E5E033F12C602550D311C2C6124C300E3E0602E5D033E12C602550D311C2D6122003521770C3E0202202200D35D7D200E31531602E5D033E12C602550D311C2D6124D300C3F0D2003521D7C200D31531602E5D033E12C602550D311C2E6122003521770D3E02044112202200C3703521D7C200D31531602E5D033E12C602550D311C2E6124E3C02E4112202200C3703521D7C200D31531602E5D033E12C602550D311C2F6122003521770E3E02022570353112E4112202200C3703521D7C200D31531602E5D033E12C602550D311C2F612200352170F3E02D0F2170E3D1C26424420F703521D7C200D31531602E5D033E12C602550D311C2G6F3E02022026420E703521D7C200D31531602E5D033E12C602550D311C2F6E3E0E2024420F703521D7C200D31531602E5D033E12C602550D311C2E6D3E0E2022C133E420E703521D7C200D31531602E5D033E12C602550D311C2D6C3E0E211334612C42217034420E703521D7C200D31531602E5D033E12C602550D311C2C633E0226122D420E703521D7C200D31531602E5D033E12C602550D311C2663E0C2612D420E703521D7C200D31531602E5D033E12C602550D311C26
C E#C !C $G ! $$#$## !#  $  $ !#  #  $@!F#..!F#C. !F#..  ;Mic (G4B);C2C0442003G53347002446311531133061D2D0433C15D0221172C13C724C3112430661D2E0331C5002200200335022113E13D7134D2E0306C12200722003353E50022C13C7035C2C02200722070353E50022C13D7E252113H4722070353E50022C13C72207722002200703C5350255700C2C1377
#C C#  !#F $ !## D#  !##  $ # ! $ $  # $ ! #$ $$D ! #  @ ## ! D#$##C !I ..!I#..!F#E.;Mic (G4B);00C617112430033C163C022117D1C3H0D2553C53722C0200D3D1D5217713C41122D0C2003521772C02200D3D1D5C20C2124D31124C31771344122D0C25561C722C0C3115217713422D0220C21703C521C722C0C3115C202661220D71C31772D0C21521C7220D2D42003E5D0775711D31155217702I0D2153E521C722C0C3115C0E244703E5C21220D71C71720C20C2E037C1E31155217E0C21521C722C0C31155I0D21C521703C521C722C0C3115
C #C ! .$ $. ! $.*.$ !# *@* ! $.*.$ ! .$ $. !C #C ;Mic (G4B);60706022172177137161713306306631124264112200744200335375003311655
I ! G# ! ##D # ! ##@## # !  C.# # !##C.# # !##C.$ # !##$##$## !C $ $ $ ! $ $ $ !G ;Mic (G4B);3033770033D1224411331122443300D61D2C1D344202C0D2H1H34433D0D26E3D12211H2H0D315311311D2C0370F311224133002D6C311331122463C1H2H0D315522C1D343344133002D6C3F1H2H0D315350C3C1221D2C0370F3002531E6C3F1H2H0D315E3002531D6C3113430D633D13C430C6
##C !## $ !##$D $C.!C #$C#C.! # $ @ $C.! #  #$$#.  !  $$ $ #.! $C # #.!## C# !#F !#C ;Mic (G4B);1552113420722D422003C7F5772112420772E0374C3D1C26D3D0C212211C5217F033156300221D521133461243G0200C3C50C3D1226602C5F022G5313306E063007C21E5D0220703E5C0331334346602200C31522G5316D0E3D02616602G5G0200D3525716602F500E3D066025316602E5
D#D ! $  $ $  !  ##  $# ! ##  # # ! #  ## # !  $ $ $ $ ! #E $@$! D#..#  !D ..#.$  !D#.#..#  !D#.$..$  !D#..  ;Mic (G4B);31C3443C0C2D0C215212121221131C371C7133C0207430663F1220713E4306E1E207E20200330303033D15521D713E41134411C25612207717713C42071341C2521771344122003033161122022C02503C0221703D5C0C212125E75521D713C4306C122022C024300221703F521D713C411220G242C07121E703C5F0200D2E521E75D0221611211C3C7221D713441224220420772C0200C212115521E7134207
#D. !#D. !#C.  !D#@!G !  $$ #$ !# $ #  $ !#$$ $D !# $ # $ !#D $  !#  ##  ;Mic (G4B);30C755353306D02C602C531C61242071C3C0E311D642531C64412217134330E300C26C3531D602531C64221713433003002C531C612C411C3C0C3531C602531C612441C30C3066025531C6124C30C31121772C0331161244133002C602531D612C411D31171713E430C6025531D612441D3113713C41C3161643063002C602531D6124D311C344133002C602531D6C31131313D4133002C602531C6
D !  # #  ! $  $$ !D #  !#$C# !C ##C !  $ @ $ !# D# ! $ # $ !G !D#.!C# .!C# F.;Mic (G4B);04200353713D1226C04207D1C212207442200372211334122C0C357713C122612C411D31124D30025316003002003D52113420C703E5D0C211266D0200357703D52113420C703D5C0C211C2C0420C703D52113420C703C500C2C0F20221G703D52113420C703550C2C0I211334C1337C20022003G703D52113420711C21243D420C703D577035D21134207C0G2D1337C2003420F703D577C2113420711C2D420C703D57221134207
C #C ##C ! $C $D $ !# E# ##$!  #C $D ! $C ## !  ## ## !D#  # !#E # !# ## ##  !#F. @;Mic (G4B);20G20200300200353303C521D7C033F1H20200304207C1211344E12113D433C163C0F3F022C17E2155F300C411F2C1224200344200357703C521E7E2C1F300441F2C122020030420C703C521E7E2C1220D420C703C52D1F3004D2602C5003C0C2F13F713441H2112113433041122C43F7134H2E420C703C521E7
E#  !C ##$  ! $F !  D#$!# #G !# # $##$@ !# # $  $$ !# ## # $  !#.## #  !.. # ## !C.E !#C.;Mic (G4B);13306122F0335D3C0G20221772E1220713D4200331F71330612413E1220225035C3C0D20221E7E2116633177041331330044300221711C260221E7C2C1221133D413313300D435211C260221E7C2113316C300441F21122D0200331F31711F2E1C342C41122C03D7C2C1221713D413313300C4207G20221G7F2D1221713E420F7E2E133003D7C2113313300C4E122612C41122C03D7C2C1D30044
C# E.!C# E.!D# # !C # #C ! # # # # ! $C # #  !C $ # $ $  ! $G#$$ !# #I !  # E#$$!E @E ! $F# # !  F#C ;Mic (G4B);0022G1770612433H02260D21133113420220033C531E602D50C311C3577133I0C2602550D30C31F60C21133531E602C5C311331C3713H4G1D20C2002200D300220033C531D6C3C0D30331E602550E3H1D20C200C35521D713H4G1D2C0E202003D5C0E3042531D6C3D03316C30331D6C3H1D2C0E2020035521C72200D300220033C531D6C3D03316D3H1D20C2002202003C500D3003002C531D6C3C0E3H1D20C20022020035211C311331C31122470C3H0D2C1F211C311331D713H4G1C21134207220C200C200E3C0D30331E602550E31122D155713H4G1C211342077C20C200C200F3C0C30331E6D3G13311C63H4G1D20C200C200350E3002531D6C3003002550D30331E6D3H1C21134207713H4G1D20C20026020035E3002531E6025E3003002C531E6D3C0D30331E602C531D6C3C0E3H1D2C02C6
E#C.##. !E#D.*. !E#C. #* !G# ## $!H #D ! $D# @#$$  !#  $ D# # !#C $ ##  #  !  $## ##  #  !E $  $  $ !##  C#  C# !C#$C# $##  !C#J ;Mic (G4B);C2125571E71D303D0C20D46022602F531C6124420711C3F0D313C1224244113133C02026602F531C61243061241D3F0D31633C1220204306602F531C612441C3F033C134430C602F531C61243061C3F033C13133113161220713F430C6124306602F531D6C131E3133D4D1220E20221D700D703E430C6124306602F531C602D5C0C3F0D3035212C1330030C6124306602F531663F033C1313311C3E1C2004E211220200341211313300E3F430C6124306602F531C61211217702004C3F033C1313311C3D06633E1C61E21C6C30E3E0430C6124306602F531C61211C30E3C122026124C3133C0D25C612441C30C30713C122026124C31330D60C6124D3112430C6170331124306630E3F430C6124306602F53166
C#C !C# @ !#  $ $  !# .#.#. !  $.$.$  ! $.#.#.$ !  $.$.$  !# .#.#. !#  $ $  !C# $ !C#C ;Mic (G4B);3371537112241330026C04371C5E03315331124663C02202250331126D133046311220C4F133441330430D6C3C02212215F3061121122124C20420C7003303315316C022025025502215217
#  #E !#  $ $ # !# $#$ ##  !##@$ $  . !# $ $ $#. !D ## #.!  D# #. !#C E. ;Mic (G4B);5330033G1D2007064D1D3G0221125211377C211D30441D2003521C7C211D304C2C0300252E50D311C21220D7134G2D037221134707C50022121133D7C2F0331655C02E500C207712121133C722C03002D50022121133772F060221755217703C500221211337F0602C5217703C50C7
  ! $$  ##C.!  #$D ..!# $  #C .!  $$@!F !C#C ;Mic (G4B);2074353160221220C7035311246630030025220221C7552D5316E0331602D5257D0D3060653166022413D5356D0C3D02C531663C0220221C7552E5E0331602D5C0C3D02C5316602C5316
#  #E !#C $  $ !#$#@# $!C $ $$  !  $ $D !C#  ## !C# C# !##  #. ..!## F.;Mic (G4B);C7161643042003D52153112441D300300266125521C722C030C3E12441C2C02422007753D521C722D0D3C125C2E0202211377C2521137743521D7035D2D0C703C500D2020035521D703550G21521C703521D7C20C20774122003E7035C21255D2113420C71C722C420D7
C #D ! $F !##$##$ !#E $$D ! $ ##  ##$  !C C#C $$ !#$$ #  # $  !C $$ $#D ! $  $  ##  !C ## !D#  F.!D# @F.!E#  E.;Mic (G4B);E21211331126330025025C020261220035C316C577C030331D602C0337700331161500661755C70353160C2020035521C70352E5D070C2C02003D521C70353E5D060E212202C03C703C521C70352D5C070C2C0C207703D521C70353D5C060C2C0E20D703D521C70352C50070E21220C2C0F703C521C70353C50060C2C0H2003521G703C521C7035255070E21220D2113E42003521G703C521C7035355060E212C12200D41122C03E703C521C70352570E21C26022113E42003521G703C521C70353560C21D63C12200D41122C03E703C521C703F5E0C21C21133C1D2H41122C03E703C521C703E5D0C21C211331C6C311241C20G41122C03E703C521C703D5C0C21C211331C63311C20G41122C03E703C521C703C500C21C2C131124612H41122C03E703C521C703550C21C211316612G41122C03E703C521C7035
#D #C. ! $ @ C#. ! #$#$  #.! # $C #.! #  $ ##.! $ $#  #.!  # ## #.!  # #  # !#D $C !#  D#$ !G#  ;Mic (G4B);07753722561134331C3D430660F2553315002200F313G133061244C2026C02200F313C1C531H612441H300C2022003377D202200D3550033131E531H6124H300C2022003C722C033131E531H6G300C202420D7D207C200D3150033131E531G6F300C20200C722C033131E531F6E3G0260255E211C703C72200C31E531E6D300C202420022521C71124300D72200C31E531D6C300C20242002211770D72200C31E531C63300C202420D72200C31E53166
